university_id,latent_quality,dim_research,dim_teaching,dim_international,dim_reputation,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,score_1,score_2,score_3,score_4,score_5,score_6,score_7,score_8,score_9,score_10,score_11
U1802,46.09,37.7,43.15,18.59,24.31,896,858,902,679,568,890,880,912,877,615,510,34.69,34.55,31.66,36.15,39.48,33.67,32.68,33.53,32.69,40.07,41.02
U1803,29.86,32.56,9.68,14.29,13.97,1340,1406,1589,1670,1499,1550,1511,1577,1620,1498,1524,25.64,23.87,18.14,15.96,20.42,19.96,20.72,20.35,17.93,23.27,20.99
U1804,37.45,28.66,26.35,39.71,9.73,1257,1135,1244,1081,857,1400,1127,990,1276,1241,1102,27.07,29.21,25.05,28.32,33.16,23.28,28.11,32.14,25.08,28.31,29.29
U1805,33.71,39.27,20.72,34.94,28.54,709,965,992,1072,791,1024,1021,1160,917,1065,1372,38.78,32.4,29.89,28.52,34.42,30.85,29.98,29.09,32.07,31.64,24.05
U1806,40.55,35.3,15.65,25.3,24.53,876,1155,729,1313,1147,1027,994,968,1131,1023,900,35.13,28.64,34.44,23.8,27.11,30.83,30.45,32.6,28.09,32.48,32.59
U1807,18.92,11.14,9.22,7.55,13.49,1823,1862,1847,1870,1907,1844,1833,1790,1914,1655,1791,13.2,11.68,10.78,9.91,8.39,11.72,12.09,14.67,8.24,19.51,13.9
U1808,40.25,53.89,31.57,44.42,43.64,452,536,319,639,577,428,356,281,376,345,446,44.88,41.79,45.05,37.1,39.26,43.82,44.16,49.06,43.83,47.03,42.19
U1809,47.7,41.85,38.98,31.7,39.02,369,478,394,500,426,702,350,475,391,405,468,46.99,42.81,42.56,40.18,42.64,37.49,44.33,42.42,43.41,45.2,41.69
U1810,39.85,45.66,27.44,18.57,29.78,499,794,791,1121,916,726,708,824,684,880,1033,43.59,35.87,33.43,27.43,32.05,37.1,35.93,35.34,36.52,34.9,30.41
U1811,33.04,22.0,19.84,21.83,12.33,1496,1617,1655,1274,1474,1480,1306,1322,1596,1567,1517,22.34,19.34,16.38,24.56,21.01,21.99,24.81,25.68,18.59,21.81,21.12
U1812,38.09,31.72,21.25,32.08,14.94,1297,1317,1357,1290,1145,944,1393,1182,1316,1252,998,26.38,25.58,22.82,24.34,27.16,32.67,23.12,28.68,24.37,28.07,31.02
U1813,34.92,37.15,20.68,40.11,27.74,979,1131,944,841,1225,872,1015,878,1069,1037,1356,32.89,29.23,30.8,32.99,25.78,33.97,30.05,34.34,29.39,32.28,24.25
U1814,58.82,57.18,37.43,37.12,39.44,263,242,192,476,334,268,260,283,441,218,424,50.78,49.8,50.15,40.79,45.04,48.92,47.16,48.97,42.31,51.33,42.86
U1815,37.5,17.69,38.03,51.5,40.65,1119,1018,569,570,753,1100,596,930,636,822,967,30.13,31.21,37.77,38.47,35.13,29.06,38.25,33.11,37.58,36.07,31.53
U1816,37.74,30.05,34.87,11.23,30.04,1013,847,879,945,759,1061,1130,865,1118,1084,1010,32.11,34.72,32.05,31.0,35.08,29.87,28.1,34.54,28.41,31.42,30.76
U1817,50.27,41.02,42.18,32.57,33.8,396,473,505,497,557,543,705,491,538,426,362,46.14,42.93,39.3,40.29,39.63,41.23,35.97,42.04,39.82,44.56,44.94
U1818,24.27,17.34,41.1,11.06,23.93,1700,1285,1292,1044,1370,1153,1578,1434,1299,1375,1126,17.63,26.05,24.1,29.11,23.09,28.2,19.14,23.46,24.69,25.54,28.66
U1819,29.35,23.02,20.21,0.0,13.77,1561,1631,1631,1671,1654,1427,1771,1550,1562,1565,1421,20.96,19.0,17.01,15.95,16.71,22.86,13.95,21.0,19.3,21.82,23.09
U1820,31.95,17.68,21.73,15.49,19.63,1682,1364,1519,1404,1347,1501,1411,1621,1521,1378,1639,18.15,24.88,19.54,21.87,23.63,21.46,22.81,19.17,20.29,25.5,18.16
U1821,61.96,44.9,35.62,40.75,39.15,365,397,250,324,401,426,306,336,406,341,385,47.1,45.09,47.44,45.09,43.36,43.86,45.57,47.26,43.04,47.14,44.33
U1822,40.15,32.65,28.85,27.51,33.6,922,1106,983,973,901,908,766,779,1089,1041,886,34.11,29.72,30.07,30.46,32.39,33.21,34.81,36.18,28.89,32.2,32.83
U1823,32.26,27.33,25.37,30.23,7.62,1413,1451,1566,1153,1025,1155,1240,1210,1383,1281,1004,24.01,23.11,18.57,27.02,29.86,28.19,26.16,28.08,23.08,27.48,30.95
U1824,28.29,23.37,33.11,18.21,37.85,1292,1414,909,946,1123,1300,736,928,1007,986,1146,26.46,23.77,31.55,31.0,27.52,25.5,35.28,33.12,30.45,33.0,28.28
U1825,28.67,27.17,23.51,17.53,22.48,1441,1171,1174,1312,1518,1298,1365,1448,1567,1013,1270,23.51,28.24,26.2,23.84,19.9,25.54,23.69,23.0,19.23,32.6,25.54
U1826,21.28,18.89,22.44,13.54,0.0,1709,1555,1767,1579,1581,1888,1928,1822,1543,1583,1640,17.34,20.77,13.31,18.15,18.32,10.35,8.35,13.4,19.81,21.31,18.14
U1827,39.67,27.89,20.94,15.02,29.26,1270,929,1230,1124,965,1299,1276,1039,979,643,1133,26.92,33.09,25.23,27.39,31.1,25.5,25.48,31.12,30.85,39.42,28.56
U1828,36.68,21.66,28.7,0.0,37.34,1272,1166,746,1220,1138,1370,974,914,1183,1256,887,26.87,28.36,34.06,25.68,27.32,24.01,30.89,33.43,26.93,27.95,32.78
U1829,15.23,19.81,15.78,2.29,25.69,1732,1788,1542,1827,1726,1579,1570,1684,1679,1579,1402,16.65,14.21,19.04,11.25,15.04,19.17,19.26,17.65,16.34,21.45,23.52
U1830,61.82,50.86,67.83,38.61,62.77,124,85,61,61,101,216,54,32,38,23,31,56.29,57.63,57.84,57.21,54.99,51.07,59.12,63.01,60.52,64.56,61.69
U1831,32.83,41.1,10.44,29.68,0.0,1143,1547,1653,1458,1598,1435,1494,1775,1633,1526,1295,29.58,20.92,16.46,20.85,18.03,22.66,21.14,15.09,17.61,22.71,25.13
U1832,51.4,36.2,36.96,34.35,26.84,882,588,654,886,631,922,767,556,596,683,626,35.02,40.29,36.05,32.17,38.06,33.09,34.79,40.65,38.51,38.81,38.3
U1833,29.15,12.55,17.08,6.28,10.88,1758,1543,1774,1744,1628,1649,1846,1726,1600,1730,1634,15.79,21.02,13.18,14.02,17.22,17.62,11.72,16.54,18.45,17.49,18.19
U1834,46.44,35.91,32.59,0.0,30.23,943,746,648,1006,903,767,1050,796,681,907,1143,33.62,36.73,36.09,29.88,32.35,36.34,29.42,35.87,36.64,34.43,28.39
U1835,11.53,23.83,4.56,26.15,0.0,1756,1911,1827,1847,1734,1811,1889,1899,1872,1944,1931,15.84,9.63,11.42,10.76,14.77,12.75,10.07,10.64,10.15,8.68,7.96
U1836,47.38,44.21,31.16,36.33,13.86,846,1030,768,939,563,496,769,840,802,1010,911,35.68,30.94,33.76,31.09,39.5,42.17,34.75,34.89,34.1,32.63,32.41
U1837,48.97,34.28,34.98,28.52,39.32,745,882,631,585,531,832,504,686,420,867,637,37.95,34.03,36.39,38.18,40.42,34.9,40.28,37.97,42.86,35.13,38.13
U1838,25.93,14.44,12.0,16.02,12.87,1779,1603,1727,1722,1746,1720,1472,1752,1738,1673,1674,14.97,19.69,14.42,14.61,14.23,15.74,21.58,15.84,14.71,18.96,17.05
U1839,21.87,17.7,19.02,11.69,28.67,1681,1574,1484,1681,1659,1627,1586,1520,1594,1443,1645,18.2,20.36,20.15,15.67,16.61,18.07,19.06,21.59,18.62,24.18,18.04
U1840,33.84,29.58,34.88,17.58,43.05,1136,983,440,969,905,976,771,707,706,1106,919,29.71,31.85,41.32,30.5,32.3,31.92,34.74,37.58,35.91,30.97,32.28
U1841,40.82,37.0,39.11,24.96,40.44,636,808,536,641,655,700,649,541,651,591,529,40.25,35.5,38.56,37.07,37.61,37.5,37.1,40.9,37.31,40.62,40.61
U1842,28.91,33.28,20.17,11.6,23.73,1083,1379,1269,1540,1241,1286,1445,1393,1550,1305,1463,30.77,24.56,24.67,19.06,25.52,25.9,22.27,24.51,19.65,27.15,22.17
U1843,10.99,3.41,0.0,0.0,17.09,1939,1979,1925,1862,1964,1940,1879,1839,1765,1889,1991,7.63,4.34,7.34,10.22,4.08,7.2,10.36,12.84,13.7,11.32,2.7
U1844,27.76,27.84,15.86,9.31,32.81,1429,999,1402,1221,1152,1395,1295,1307,1538,1336,1112,23.72,31.59,21.85,25.67,27.02,23.37,25.04,26.11,19.88,26.46,29.02
U1845,32.42,32.79,37.67,0.0,37.16,1302,686,1152,967,1054,915,993,800,891,938,1015,26.33,38.11,26.72,30.53,29.21,33.15,30.47,35.79,32.46,33.94,30.68
U1846,36.33,44.75,33.25,20.87,14.81,892,1016,1011,1227,767,622,1215,1048,1342,933,797,34.81,31.22,29.44,25.53,34.81,38.98,26.67,31.01,23.82,33.99,34.84
U1847,42.54,45.8,42.51,32.17,28.89,515,702,601,434,396,489,759,651,516,512,434,43.35,37.57,37.14,41.81,43.45,42.44,34.9,38.51,40.29,42.23,42.57
U1848,50.28,46.93,37.21,37.63,29.89,418,485,823,453,463,578,505,473,428,619,471,45.6,42.73,32.84,41.26,41.7,40.29,40.27,42.46,42.67,39.94,41.67
U1849,68.74,61.28,54.44,60.52,57.6,69,51,32,17,32,48,28,29,49,15,77,59.48,60.37,61.27,62.83,62.0,60.21,61.66,63.65,59.47,66.25,57.16
U1850,38.04,40.86,25.35,32.02,33.07,493,802,943,711,915,765,925,613,1177,991,641,43.73,35.66,30.82,35.61,32.06,36.4,31.74,39.32,27.03,32.92,38.0
U1851,50.56,50.72,29.82,48.76,41.53,355,334,445,704,664,322,381,325,345,346,540,47.32,46.72,41.15,35.67,37.41,46.71,43.48,47.61,45.12,47.02,40.4
U1852,21.5,12.43,15.75,28.69,12.92,1850,1594,1549,1534,1660,1717,1754,1783,1753,1391,1439,12.23,19.87,18.92,19.22,16.61,15.86,14.54,14.95,14.24,25.25,22.82
U1853,18.42,2.88,14.09,20.86,26.14,1759,1573,1260,1784,1861,1929,1686,1778,1715,1641,1671,15.77,20.37,24.77,12.65,10.49,7.87,16.62,15.07,15.33,19.83,17.11
U1854,56.75,51.98,32.03,14.77,41.14,471,494,321,459,513,445,546,250,446,539,372,44.41,42.62,44.86,41.11,40.78,43.41,39.36,49.74,42.12,41.61,44.75
U1855,23.91,15.18,11.97,9.08,16.77,1707,1644,1642,1550,1823,1660,1530,1741,1671,1727,1598,17.39,18.76,16.68,18.81,11.58,17.32,20.33,16.15,16.64,17.62,19.25
U1856,49.03,30.72,35.73,19.74,35.52,939,756,594,709,614,861,788,616,644,733,681,33.69,36.49,37.24,35.61,38.46,34.21,34.45,39.27,37.51,37.72,36.98
U1857,6.71,0.0,6.59,26.44,0.0,1994,1923,1896,1890,1987,1887,1955,1989,1921,1969,1882,1.12,8.79,8.62,9.17,2.1,10.43,6.67,3.47,7.95,6.83,10.53
U1858,58.73,40.03,39.14,40.44,46.56,392,541,379,402,311,536,229,359,306,344,206,46.21,41.66,43.03,42.59,46.05,41.38,48.09,46.3,46.4,47.04,50.15
U1859,14.33,8.1,7.33,27.61,26.53,1887,1731,1252,1876,1773,1654,1685,1661,1702,1794,1641,10.87,16.41,24.92,9.67,13.46,17.42,16.62,18.36,15.62,15.28,18.12
U1860,55.06,49.52,43.73,24.62,52.63,207,405,313,234,446,228,420,347,243,339,274,52.83,44.9,45.29,48.29,42.05,50.56,42.55,46.95,48.41,47.18,47.8
U1861,33.03,30.81,39.98,39.38,23.23,1231,865,1040,937,770,1351,1137,1045,905,1052,785,27.62,34.44,29.06,31.17,34.74,24.37,28.05,31.04,32.29,31.94,35.11
U1862,48.17,36.52,43.24,3.62,42.85,794,484,608,392,538,761,750,698,463,498,653,37.05,42.73,36.94,42.78,40.28,36.46,34.97,37.8,41.72,42.64,37.6
U1863,37.38,24.9,34.44,36.35,23.21,1171,1115,1209,1099,1028,862,930,819,1047,1163,1118,28.73,29.47,25.66,27.95,29.82,34.2,31.56,35.46,29.76,29.86,28.89
U1864,39.93,38.93,38.36,17.09,46.55,476,759,525,640,641,967,662,587,527,673,502,44.35,36.48,38.8,37.1,37.82,32.15,36.81,40.06,40.14,38.99,41.16
U1865,29.22,15.18,29.89,33.87,2.09,1387,1464,1538,1376,1529,1638,1553,1588,1575,1272,1446,24.72,22.78,19.11,22.42,19.57,17.86,19.65,19.99,19.09,27.62,22.62
U1866,46.49,43.9,42.19,20.45,32.49,516,632,650,697,383,547,529,634,653,497,605,43.33,39.29,36.07,35.88,43.71,41.0,39.73,38.91,37.25,42.66,38.79
U1867,66.19,55.91,53.21,14.72,66.93,107,153,82,142,166,167,127,84,44,74,101,56.94,53.25,55.7,51.93,51.4,52.72,53.8,57.92,60.24,59.24,55.69
U1868,50.0,57.95,48.45,11.16,37.17,260,388,455,371,432,330,610,436,387,374,483,50.91,45.49,40.78,43.57,42.48,46.51,37.96,43.67,43.47,46.15,41.44
U1869,26.93,25.55,20.73,22.97,14.18,990,1452,1298,1615,1338,1355,1747,1319,1410,1474,1544,32.66,23.05,23.98,17.42,23.78,24.32,14.82,25.73,22.66,23.65,20.64
U1870,48.01,50.46,36.14,38.06,37.24,411,359,346,291,374,514,584,525,610,359,509,45.75,46.07,43.92,45.96,44.08,41.76,38.5,41.16,38.2,46.55,41.05
U1871,21.83,21.64,5.4,7.37,15.01,1675,1825,1666,1761,1866,1819,1769,1869,1732,1631,1925,18.38,13.02,16.22,13.4,10.37,12.47,13.97,11.72,14.89,20.1,8.18
U1872,22.22,21.03,7.25,13.37,22.17,1562,1753,1716,1845,1863,1560,1521,1426,1674,1541,1782,20.93,15.56,14.7,10.78,10.44,19.58,20.53,23.68,16.59,22.41,14.11
U1873,33.43,22.22,27.44,0.0,26.91,1613,1380,1276,1178,1221,1122,1373,1317,1254,1531,1384,19.69,24.51,24.45,26.41,25.82,28.76,23.62,25.76,25.55,22.63,23.84
U1874,32.29,20.89,23.74,38.11,23.15,1444,1309,1093,1581,1389,1318,1112,1440,776,1185,1211,23.46,25.68,27.97,18.11,22.78,25.03,28.39,23.19,34.48,29.43,26.83
U1875,35.82,29.22,25.79,6.32,2.44,1267,1495,1602,1395,1486,1097,1410,1367,1498,1488,1386,27.02,22.25,17.86,21.97,20.74,29.12,22.84,24.95,20.73,23.46,23.81
U1876,40.54,29.99,33.46,34.61,17.7,862,1045,1299,934,1035,887,1027,1263,1203,1005,1101,35.28,30.78,23.97,31.25,29.69,33.74,29.83,27.09,26.58,32.74,29.29
U1877,51.0,43.34,39.38,46.16,29.79,620,474,443,594,652,316,456,330,587,492,450,40.62,42.89,41.22,37.98,37.64,46.84,41.7,47.45,38.81,42.81,42.13
U1878,38.11,35.62,32.76,1.03,38.31,855,975,799,1089,799,941,933,825,1072,1002,838,35.37,32.13,33.29,28.17,34.3,32.79,31.55,35.32,29.34,32.76,33.85
U1879,54.0,57.99,39.38,41.41,44.64,273,281,366,222,253,220,416,174,282,312,243,50.34,48.52,43.41,48.5,48.2,50.96,42.64,53.19,47.11,47.94,48.95
U1880,67.87,58.42,55.17,51.86,55.77,85,73,47,47,77,66,34,76,53,80,27,58.42,58.57,59.32,58.7,56.71,58.75,61.23,58.89,59.29,58.94,62.22
U1881,54.48,44.29,37.67,41.69,34.62,534,455,480,354,520,559,619,528,451,367,470,42.78,43.44,40.18,44.15,40.67,40.64,37.66,41.11,42.04,46.44,41.68
U1882,43.81,44.65,41.86,53.64,45.21,442,289,310,369,290,436,403,405,311,318,247,45.01,48.23,45.35,43.69,46.78,43.63,42.91,44.7,46.21,47.59,48.89
U1883,35.96,18.08,29.2,31.03,32.59,1513,1190,1124,1191,1181,1391,1012,1052,895,1067,1055,21.99,27.82,27.19,26.17,26.56,23.47,30.09,30.94,32.37,31.62,30.03
U1884,61.89,50.95,50.94,56.91,47.93,130,296,193,134,113,211,198,182,81,116,201,55.86,48.09,50.12,52.45,54.14,51.19,50.23,52.4,56.66,56.31,50.27
U1885,37.62,36.35,29.76,18.46,36.32,848,960,888,1210,888,677,900,1153,851,1072,822,35.68,32.46,31.89,25.86,32.66,37.96,32.19,29.15,33.29,31.58,34.37
U1886,45.37,36.28,44.13,18.47,26.49,728,928,937,660,927,539,800,660,650,820,516,38.44,33.09,30.89,36.69,31.84,41.31,34.28,38.37,37.35,36.1,40.87
U1887,54.81,40.17,48.66,42.31,42.11,421,544,240,359,320,408,220,442,218,258,237,45.56,41.59,48.13,44.05,45.73,44.17,48.64,43.44,49.5,49.83,49.07
U1888,30.11,22.59,26.53,38.55,7.9,1576,1122,1375,1538,1106,1458,1178,1519,1260,1195,1070,20.62,29.35,22.47,19.09,27.91,22.38,27.48,21.64,25.45,29.27,29.84
U1889,13.79,22.35,17.0,21.63,19.67,1701,1667,1531,1585,1415,1689,1652,1405,1733,1628,1632,17.59,18.17,19.29,18.09,22.3,16.59,17.49,24.2,14.84,20.17,18.2
U1890,39.18,17.66,25.21,49.06,33.74,1274,1033,745,1020,1266,1266,567,797,1046,956,1042,26.82,30.91,34.08,29.58,25.18,26.24,38.77,35.85,29.81,33.52,30.23
U1891,45.77,41.38,37.25,2.78,46.26,660,643,667,705,1055,804,655,530,686,499,869,39.8,39.01,35.65,35.66,29.21,35.5,36.95,41.08,36.51,42.61,33.29
U1892,36.57,27.94,27.23,0.55,16.17,1169,1373,1527,1252,1216,1322,1487,1274,957,1460,1489,28.81,24.69,19.4,24.96,25.9,24.9,21.26,26.77,31.27,23.92,21.68
U1893,71.83,54.51,51.56,43.65,55.74,126,97,72,141,120,91,79,74,95,101,94,56.23,56.99,56.69,51.94,53.55,56.08,56.54,58.96,55.77,57.69,56.27
U1894,39.02,27.56,26.48,42.96,15.41,1124,1002,1234,1241,1229,1043,1019,1195,953,1042,1139,30.08,31.52,25.19,25.33,25.7,30.35,30.0,28.36,31.35,32.17,28.45
U1895,53.12,45.85,38.14,56.73,44.32,325,320,210,279,362,265,365,388,333,343,380,48.34,47.06,49.48,46.59,44.4,49.01,43.82,45.07,45.6,47.06,44.49
U1896,43.68,48.93,31.12,15.99,27.78,817,783,843,519,802,769,738,892,722,665,863,36.42,36.03,32.62,39.76,34.24,36.31,35.2,33.98,35.43,39.09,33.44
U1897,15.34,6.03,14.91,13.75,28.36,1838,1799,1477,1621,1776,1612,1888,1576,1716,1671,1788,12.53,13.95,20.25,17.23,13.38,18.4,10.09,20.38,15.3,18.97,13.98
U1898,14.72,14.21,22.07,19.15,0.0,1893,1664,1728,1663,1742,1804,1785,1903,1654,1834,1568,10.55,18.29,14.42,16.11,14.38,12.94,13.51,10.39,16.98,13.47,19.96
U1899,61.55,43.47,36.07,21.63,45.08,456,390,397,442,336,300,590,275,368,687,423,44.82,45.48,42.44,41.52,44.95,47.72,38.36,49.23,44.07,38.61,42.86
U1900,40.49,24.73,25.04,0.0,16.71,1422,1479,1304,1367,1360,1426,1446,1381,1141,1297,1423,23.81,22.57,23.91,22.78,23.38,22.88,22.22,24.76,27.85,27.24,23.09
U1901,34.64,38.92,30.59,21.8,41.53,670,780,566,1088,946,869,946,859,778,951,1079,39.55,36.16,38.03,28.21,31.43,34.02,31.39,34.6,34.46,33.65,29.74
U1902,36.89,30.16,46.2,32.1,31.45,851,709,552,540,656,839,671,866,781,723,976,35.63,37.5,38.26,39.13,37.59,34.8,36.72,34.53,34.39,37.84,31.35
U1903,29.8,29.99,20.9,10.85,23.35,1197,1323,1369,1268,1661,1127,1443,1207,1122,1058,1241,28.28,25.46,22.57,24.62,16.61,28.67,22.29,28.18,28.21,31.85,26.05
U1904,56.73,60.66,49.55,14.27,50.78,145,197,298,194,209,175,317,201,163,288,154,55.26,51.44,45.64,49.59,49.71,52.3,45.35,51.6,52.25,48.87,52.61
U1905,53.39,39.57,46.23,6.29,24.63,653,758,939,604,611,599,821,947,773,548,479,39.93,36.48,30.86,37.67,38.55,39.68,34.01,32.91,34.53,41.42,41.46
U1906,29.52,27.59,38.29,13.22,41.82,1046,1031,1034,774,1084,1056,986,929,808,918,777,31.54,30.94,29.14,34.11,28.46,29.91,30.63,33.11,34.04,34.17,35.23
U1907,44.49,37.84,26.08,51.8,26.47,907,846,656,895,918,634,745,811,784,667,827,34.54,34.73,35.89,31.99,32.02,38.77,35.02,35.57,34.38,39.04,34.26
U1908,59.0,45.74,40.39,6.86,49.6,317,457,363,413,496,607,496,265,337,409,328,48.68,43.42,43.48,42.31,41.07,39.46,40.45,49.45,45.36,44.98,45.87
U1909,41.94,44.29,35.78,36.4,20.04,546,768,828,663,817,783,795,778,752,901,530,42.33,36.32,32.8,36.65,33.99,36.11,34.32,36.2,34.9,34.53,40.59
U1910,17.5,16.0,21.46,22.38,24.59,1526,1468,1547,1612,1467,1467,1552,1445,1634,1517,1618,21.75,22.77,18.93,17.53,21.1,22.21,19.75,23.08,17.6,22.81,18.69
U1911,41.22,43.35,35.64,33.85,34.67,517,522,670,736,437,829,541,586,680,645,766,43.3,42.03,35.57,34.98,42.32,34.93,39.41,40.06,36.68,39.37,35.41
U1912,28.38,23.27,17.73,41.96,36.56,1234,1356,645,1355,1206,1414,1251,1046,1043,983,1252,27.59,24.99,36.11,23.12,26.1,23.05,25.94,31.04,29.91,33.06,25.84
U1913,60.14,52.91,38.39,21.72,55.63,171,230,226,341,364,319,305,299,224,226,283,54.39,50.16,48.58,44.55,44.29,46.8,45.59,48.41,49.16,50.79,47.4
U1914,60.47,46.76,51.57,22.83,44.97,262,263,272,256,294,226,190,172,367,293,211,50.79,49.09,46.71,47.33,46.72,50.65,50.61,53.32,44.13,48.63,49.95
U1915,54.25,42.37,29.83,17.1,31.42,397,623,396,768,588,664,768,553,677,850,774,46.13,39.45,42.45,34.25,38.97,38.26,34.77,40.68,36.78,35.53,35.28
U1916,39.88,40.34,28.44,9.77,18.38,874,919,1316,938,863,911,1260,1328,1145,1263,1193,35.17,33.29,23.71,31.1,33.06,33.17,25.8,25.55,27.66,27.82,27.37
U1917,33.57,14.45,12.27,26.72,22.45,1597,1657,1664,1527,1681,1277,1451,1344,1532,1322,1333,20.07,18.39,16.23,19.49,16.2,26.01,22.07,25.34,20.1,26.82,24.6
U1918,67.53,46.02,54.33,44.01,59.12,242,125,96,85,97,114,74,67,101,102,113,51.54,54.73,54.58,55.61,55.11,54.9,57.11,59.52,55.48,57.64,55.1
U1919,12.15,0.0,0.0,0.0,0.0,1995,1996,1982,1995,1997,1991,1990,1995,1990,1998,1972,0.49,2.09,2.43,-0.22,0.47,1.9,2.64,2.11,2.18,1.99,4.7
U1920,28.16,21.47,20.87,0.0,11.91,1661,1312,1707,1593,1641,1582,1662,1551,1442,1720,1648,18.74,25.62,15.02,17.91,16.96,19.02,17.31,20.94,21.95,17.69,17.96
U1921,39.13,32.24,28.87,29.28,31.41,927,970,919,898,1040,1068,825,781,963,1022,1137,33.91,32.23,31.36,31.97,29.57,29.71,33.9,36.18,31.14,32.5,28.49
U1922,47.71,36.32,38.64,41.19,37.4,905,628,557,659,566,550,528,490,482,510,552,34.57,39.34,38.17,36.72,39.49,40.96,39.73,42.09,41.29,42.26,40.06
U1923,36.02,47.2,23.28,20.64,23.6,658,926,1205,992,1159,551,955,793,1161,803,1282,39.85,33.12,25.79,30.09,26.91,40.91,31.18,35.92,27.33,36.54,25.32
U1924,42.15,43.35,22.77,45.6,34.9,638,754,555,753,971,642,586,529,517,805,815,40.25,36.54,38.19,34.42,30.94,38.6,38.46,41.11,40.27,36.5,34.56
U1925,16.92,14.5,0.0,0.0,7.74,1858,1930,1837,1775,1651,1877,1963,1864,1939,1916,1928,12.03,8.41,11.12,13.1,16.79,10.7,5.98,11.95,7.03,9.85,8.07
U1926,36.56,38.44,19.54,1.47,29.8,1201,934,987,1183,1184,1036,1234,1105,1525,1102,1586,28.23,33.0,30.0,26.36,26.53,30.52,26.27,30.01,20.2,30.99,19.54
U1927,69.3,55.2,51.87,32.12,46.72,212,195,106,127,68,132,197,133,103,120,76,52.41,51.48,53.97,52.89,57.87,54.01,50.28,54.91,55.37,56.11,57.23
U1928,64.96,53.12,49.29,64.06,41.06,220,164,178,152,105,112,76,212,127,92,34,52.11,52.68,50.82,51.43,54.9,55.02,57.02,50.94,54.23,58.47,61.33
U1929,45.86,38.25,38.04,19.96,38.01,538,614,619,472,910,790,814,744,691,574,891,42.66,39.62,36.54,40.85,32.17,35.83,34.12,36.83,36.35,40.9,32.69
U1930,20.9,19.45,27.43,20.16,26.39,1596,1553,1518,1526,1352,1546,979,1439,1210,1121,1477,20.07,20.81,19.55,19.52,23.54,20.12,30.79,23.2,26.41,30.65,21.93
U1931,29.59,21.55,24.54,38.82,12.19,1531,1439,1391,1471,1454,1445,1459,1337,1502,1286,1337,21.58,23.34,22.1,20.6,21.38,22.55,21.85,25.43,20.66,27.38,24.54
U1932,25.63,33.02,16.87,14.72,28.23,1126,1250,1226,1296,1473,1014,1671,1216,1544,1437,1588,29.96,26.73,25.31,24.2,21.02,30.99,17.01,27.98,19.8,24.26,19.54
U1933,41.2,39.69,33.85,0.0,45.69,845,950,751,810,935,685,816,578,470,892,615,35.77,32.68,33.98,33.47,31.6,37.73,34.06,40.24,41.51,34.65,38.54
U1934,28.16,19.84,37.54,36.97,26.2,1328,930,892,1197,1343,1326,873,1072,972,954,1181,25.82,33.06,31.87,26.05,23.72,24.81,32.86,30.56,30.96,33.59,27.71
U1935,17.83,0.64,0.76,0.0,0.0,1960,1940,1932,1988,2000,1995,1971,1942,1988,1991,1944,5.69,7.91,6.87,1.25,-1.83,0.54,5.13,8.0,2.54,3.06,7.28
U1936,39.3,40.67,26.92,1.52,38.82,699,872,832,952,1072,851,992,656,1195,1034,859,38.95,34.25,32.77,30.82,28.9,34.57,30.52,38.4,26.73,32.34,33.58
U1937,63.93,53.02,58.02,47.96,70.82,105,36,37,46,61,60,60,61,69,44,43,57.08,61.94,60.69,58.8,58.57,59.33,58.84,59.86,57.92,61.41,60.14
U1938,19.1,4.98,21.61,8.79,10.18,1935,1840,1669,1749,1915,1647,1806,1761,1844,1597,1553,7.87,12.36,16.04,13.88,7.85,17.65,12.91,15.49,11.03,20.92,20.43
U1939,52.63,46.08,46.16,24.74,16.72,420,530,767,475,532,454,984,773,671,422,633,45.57,41.9,33.78,40.79,40.4,43.1,30.67,36.26,36.84,44.61,38.22
U1940,41.22,38.4,48.75,30.61,10.82,665,625,916,490,593,701,844,898,830,768,590,39.77,39.39,31.43,40.41,38.89,37.5,33.41,33.79,33.63,37.12,39.07
U1941,65.1,59.51,43.8,51.04,50.32,73,89,157,169,109,104,119,183,209,150,122,59.19,57.42,51.5,50.74,54.31,55.45,54.44,52.34,50.19,54.34,54.71
U1942,18.17,6.48,15.62,0.0,27.74,1908,1582,1524,1666,1782,1787,1656,1768,1730,1529,1571,9.83,20.15,19.43,16.08,13.11,13.43,17.41,15.28,14.91,22.69,19.9
U1943,35.94,29.16,36.98,8.24,31.45,1129,1085,1066,1179,855,1007,1228,893,1176,944,1124,29.85,30.0,28.49,26.4,33.18,31.08,26.4,33.9,27.05,33.79,28.77
U1944,60.15,46.96,45.63,28.29,35.25,293,349,491,311,464,326,343,415,384,453,398,49.68,46.31,39.82,45.63,41.68,46.53,44.52,44.49,43.63,43.88,43.73
U1945,48.21,39.28,35.1,18.87,39.27,801,698,501,638,554,743,595,675,336,423,668,36.81,37.67,39.48,37.11,39.7,36.79,38.27,38.13,45.36,44.6,37.3
U1946,42.62,37.92,44.85,30.73,34.19,1105,552,565,398,703,844,410,741,489,582,499,30.36,41.39,38.04,42.72,36.4,34.68,42.8,36.91,41.03,40.82,41.19
